dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T06,"For each genre, split the comma-separated genres field and report the number of movies and the average rating. Only include genres with at least 10 movies. Order the result by average rating descending.","""genre"",""movie_count"",""avg_rating""
""Documentary"",123,8.05
""History"",14,7.46
""War"",13,7.42
""Music"",31,7.42
""Biography"",33,7.27
""Animation"",26,6.83
""Sport"",10,6.72
""Drama"",425,6.25
""Fantasy"",33,6.14
""Romance"",110,6.00
""Adventure"",63,5.90
""Comedy"",266,5.79
""Sci-Fi"",38,5.71
""Crime"",93,5.60
""Mystery"",48,5.51
""Action"",122,5.47
""Family"",40,5.37
""Thriller"",100,5.13
""Horror"",67,4.58","WITH genre_split AS (
    SELECT m.tconst,
           m.averageRating,
           TRIM(g.value) AS genre
    FROM imdb_structured_subset AS m
    CROSS JOIN json_each('[""' || REPLACE(m.genres, ',', '"",""') || '""]') AS g
    WHERE m.genres IS NOT NULL AND m.genres <> ''
)
SELECT genre,
       COUNT(DISTINCT tconst) AS movie_count,
       AVG(averageRating) AS averageRating
FROM genre_split
GROUP BY genre
HAVING COUNT(DISTINCT tconst) >= 10
ORDER BY averageRating DESC;",0,0.0,0.0,0.0,evaluated,19.196,2306,434
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T07,"For each year from 2011 to 2015, find the single movie with the highest numVotes. Return year, title, and vote count.","""startyear"",""primarytitle"",""numvotes""
2011,""Hugo"",348689
2012,""The Avengers"",1551974
2013,""The Wolf of Wall Street"",1775575
2014,""Interstellar"",2503001
2015,""Ant-Man"",776995","WITH filtered AS (
    SELECT startYear, primaryTitle, numVotes, tconst
    FROM imdb_structured_subset
    WHERE startYear BETWEEN 2011 AND 2015
),
ranked AS (
    SELECT startYear, primaryTitle, numVotes,
           ROW_NUMBER() OVER (PARTITION BY startYear ORDER BY numVotes DESC, primaryTitle, tconst) AS rn
    FROM filtered
)
SELECT startYear, primaryTitle, numVotes
FROM ranked
WHERE rn = 1
ORDER BY startYear;",0,0.0,0.0,0.0,evaluated,27.112,2303,485
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T08,"Find all Comedy movies whose averageRating is higher than the average rating of all Comedy movies combined. Return title, year, and rating, along with the comedy-wide average for reference.","""primarytitle"",""startyear"",""averagerating""
""Gloria, Gloria Labandera"",1997,9.1
""Engaging Peter"",2002,8.9
""Sara"",2001,8.8
""Nuvvu Naaku Nachchav"",2001,8.8
""Summer of the Eagle"",2009,8.7
""Bitters and Blue Ruin"",2002,8.7
""A Happy Ending"",2005,8.6
""Something Blue"",2009,8.5
""Murali Krishnudu"",2008,8.5
""Mutual Admiration Society"",2002,8.5
""Sheriff"",2001,8.5
""The Flying Scissors"",2009,8.4
""Mungaru Male"",2006,8.4
""The Strange Case of Carl Weber"",2006,8.4
""Magnus Opus"",2003,8.3
""Manmadhudu"",2002,8.3
""Toy Story 3"",2010,8.3
""The Wolf of Wall Street"",2013,8.2
""Movie Pizza Love"",2008,8.2
""Anchor Eddy's"",2006,8.2
""Grand Festival"",2006,8.2
""Leave It to Chance"",2005,8.2
""Snatch"",2000,8.2
""Matalino man ang matsing naiisahan din!"",2000,8.2
""White Girl Young Pretty"",2004,8.2
""Ocean Front Property"",2004,8.2
""Bommarillu"",2006,8.2
""Love & Support"",2001,8.2
""Grilling Bobby Hicks"",2009,8.2
""The Wednesday Night Save the World Society"",2001,8.2
""Diary of a Madman"",1996,8.2
""Pushin' Up Daisies"",2010,8.1
""Sexgunsmoney@20"",2002,8.1
""Man with a Plan"",1996,8.1
""Pousse Cafe"",1997,8.1
""Pakisabi na lang... Mahal ko siya"",2002,8.1
""Monsters, Inc."",2001,8.1
""Cosy Dens"",1999,8.1
""Lock, Stock and Two Smoking Barrels"",1998,8.1
""The Tin Mine"",2005,8.1
""C.I.D. Moosa"",2003,8.1
""Mary and Max"",2009,8.1
""Lying Beside You"",2001,8.1
""The Big Lebowski"",1998,8.1
""Temporary Girl"",1998,8
""Secrets & Lies"",1996,8
""Nagbibinata"",1998,8
""The Pigeon Egg Strategy"",1998,8
""Chinthavishtayaya Shyamala"",1998,8
""The Wounds"",1998,8
""Dil Chahta Hai"",2001,8
""Cualquiera"",2003,8
""G.O.R.A."",2004,8
""Rama Shama Bhama"",2005,8
""RiffRaff"",2009,8
""Pox"",2011,8
""Lives and Deaths of the Poets"",2011,7.7
""Shall We Dance?"",1996,7.7
""The Strip"",2009,7.7
""The Significant Other"",2012,7.6
""Together"",2000,7.4
""Socha Na Tha"",2005,7.4
""Six Days in the Life of Mims"",2004,7.3
""Conversations with Mother"",2004,7.3
""Will Not End Here"",2008,7.2
""Familia"",1996,7.2
""Ant-Man"",2015,7.2
""Luna Papa"",1999,7.2
""The Gathering!"",2003,7.2
""Ici Najac, à vous la terre"",2006,7.1
""Des nouvelles du bon Dieu"",1996,7.1
""The Croods"",2013,7.1
""Screenland Drive"",2000,7.1
""Cala, My Dog!"",2003,7
""The Life Jacket Is Under Your Seat"",1998,6.9
""Between Abril and Julio"",2002,6.9
""Punch & Judy"",2002,6.9
""Cloudy with a Chance of Meatballs"",2009,6.9
""Liar Liar"",1997,6.9
""An Angel of the Lord"",2005,6.8
""Thanks for the Tip"",1997,6.8
""All or Nothing: A Moscow Detour"",2004,6.8
""Before We Go"",2014,6.8
""The Boxtrolls"",2014,6.8
""Sex & Sushi"",2006,6.8
""Dorian Blues"",2004,6.7
""Les Boys"",1997,6.7
""The Brothers Bloom"",2008,6.7
""Transeúntes"",2015,6.7
""R2PC: Road to Park City"",2000,6.6
""Tôkyô gomi onna"",2000,6.6
""The Wedding Ringer"",2015,6.6
""Act Your Age"",2011,6.6
""Blunt Movie"",2013,6.6
""Scotland, Pa."",2001,6.6
""Divine Intervention"",2002,6.6
""Me Boss, You Sneakers!"",1998,6.5
""El hada buena - Una fábula peronista"",2010,6.5
""Little Boy Blues"",1999,6.5
""Kid Cannabis"",2014,6.4
""Il 7 e l'8"",2007,6.4
""I'm No Dummy"",2009,6.4
""She's Out of My League"",2010,6.4
""Bullet Avoids the Fool"",2004,6.4
""Mr. Cinderella"",2002,6.4
""Gemini"",2002,6.3
""Sushi in Suhl"",2012,6.3
""Atomic Blue Mexican Wrestler"",1999,6.3
""Shall We Dance?"",2004,6.2
""Diva... Ah Hey"",2003,6.2
""Prime"",2005,6.2
""Love Is Eternal While It Lasts"",2004,6.2
""Low Self-Esteem Girl"",2000,6.2
""Mary Jane's Not a Virgin Anymore"",1996,6.1
""Occasional Coarse Language"",1998,6.1
""Motello"",1998,6
""Heads or Tails"",1997,5.9
""A Thousand Words"",2012,5.9
""Dinner for Schmucks"",2010,5.9
""Ping Pong Playa"",2007,5.9
""Escape from Planet Earth"",2013,5.8
""Delivering Milo"",2001,5.8
""Something Borrowed"",2011,5.8
""Mini's First Time"",2006,5.8",,0,0.0,0.0,0.0,evaluated,20.377,,
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T09,Parse the Cast_and_Crew field to find the 10 people credited as actor or actress in the most movies. Return their name and movie count.,"""person_name"",""movie_count""
""Vinnie Jones"",8
""John Goodman"",6
""Mohanlal"",6
""Brahmanandam"",6
""Dennis Hopper"",5
""Martin Sheen"",4
""Irrfan Khan"",4
""Cochin Hanifa"",4
""Carrie-Anne Moss"",4
""Danny Trejo"",4","WITH actor_entries AS (
    SELECT
        m.tconst,
        TRIM(SUBSTR(p.value, 1, INSTR(p.value, ' (') - 1)) AS primaryName
    FROM imdb_structured_subset AS m
    CROSS JOIN json_each('[""' || REPLACE(m.Cast_and_Crew, ', ', '"",""') || '""]') AS p
    WHERE m.Cast_and_Crew IS NOT NULL
      AND m.Cast_and_Crew != ''
      AND (p.value LIKE '% (actor)' OR p.value LIKE '% (actress)')
),
distinct_actor_movies AS (
    SELECT DISTINCT tconst, primaryName
    FROM actor_entries
)
SELECT primaryName, COUNT(*) AS movie_count
FROM distinct_actor_movies
GROUP BY primaryName
ORDER BY movie_count DESC, primaryName
LIMIT 10;",0,0.0,0.0,0.0,evaluated,50.871,2294,917
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T10,"For each genre, split the comma-separated genres field and find the single movie with the longest runtime. Return genre, title, runtime in minutes, and release year.","""genre"",""primarytitle"",""runtime_minutes"",""startyear""
""Action"",""Kaalapani"",178,1996
""Adult"",""Messalina: The Virgin Empress"",91,1996
""Adventure"",""The Lord of the Rings: The Two Towers"",179,2002
""Animation"",""The Tragedy of Man"",166,2011
""Biography"",""Dr. Babasaheb Ambedkar"",197,2000
""Comedy"",""Nuvvu Naaku Nachchav"",184,2001
""Crime"",""The Wolf of Wall Street"",180,2013
""Documentary"",""The Last Pogo Jumps Again"",200,2013
""Drama"",""Dan Kolov - tzaryat na kecha"",194,1999
""Family"",""Jaane Jigar"",175,1998
""Fantasy"",""The Lord of the Rings: The Two Towers"",179,2002
""History"",""Dr. Babasaheb Ambedkar"",197,2000
""Horror"",""Anxiety"",130,2008
""Music"",""The Last Pogo Jumps Again"",200,2013
""Musical"",""Swades"",189,2004
""Mystery"",""Shubho Mahurat"",150,2003
""Romance"",""Nuvvu Naaku Nachchav"",184,2001
""Sci-Fi"",""Interstellar"",169,2014
""Sport"",""Chak De! India"",153,2007
""Thriller"",""Amores Perros"",154,2000
""War"",""Saving Private Ryan"",169,1998","WITH split AS (
    SELECT
        m.tconst,
        m.primaryTitle,
        m.runtimeMinutes,
        m.startYear,
        TRIM(g.value) AS genre
    FROM imdb_structured_subset AS m
    CROSS JOIN json_each('[""' || REPLACE(m.genres, ',', '"",""') || '""]') AS g
    WHERE m.genres IS NOT NULL
      AND m.genres != ''
      AND m.runtimeMinutes IS NOT NULL
),
ranked AS (
    SELECT
        genre,
        primaryTitle,
        runtimeMinutes,
        startYear,
        ROW_NUMBER() OVER (PARTITION BY genre ORDER BY runtimeMinutes DESC, primaryTitle, tconst) AS rn
    FROM split
)
SELECT
    genre,
    primaryTitle,
    runtimeMinutes,
    startYear
FROM ranked
WHERE rn = 1
ORDER BY genre;",0,0.0,0.0,0.0,evaluated,36.576,2302,609
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T11,"For each release year, find all movies whose numVotes exceed the average numVotes of that year. Return title, year, the movie's votes, and the year's average vote count for reference.","""primarytitle"",""startyear"",""numvotes"",""year_avg_votes""
""The Bandit"",1996,75225,3256
""Secrets & Lies"",1996,51278,3256
""Shall We Dance?"",1996,12469,3256
""The Stupids"",1996,7610,3256
""Kaalapani"",1996,5003,3256
""Princess Mononoke"",1997,481263,19809
""Liar Liar"",1997,361468,19809
""Neon Genesis Evangelion: The End of Evangelion"",1997,75996,19809
""Innocence"",1997,22703,19809
""Saving Private Ryan"",1998,1630822,92469
""American History X"",1998,1269056,92469
""The Big Lebowski"",1998,914343,92469
""Lock, Stock and Two Smoking Barrels"",1998,648724,92469
""The Celebration"",1998,100540,92469
""The Matrix"",1999,2236585,52443
""Magnolia"",1999,349486,52443
""Memento"",2000,1429497,59089
""Snatch"",2000,973835,59089
""Amores Perros"",2000,272039,59089
""In the Mood for Love"",2000,187233,59089
""The Lord of the Rings: The Fellowship of the Ring"",2001,2196648,68884
""Monsters, Inc."",2001,1069809,68884
""Dil Chahta Hai"",2001,79731,68884
""The Lord of the Rings: The Two Towers"",2002,1947828,74954
""Catch Me If You Can"",2002,1228494,74954
""28 Days Later"",2002,543086,74954
""Lara Croft: Tomb Raider - The Cradle of Life"",2003,151446,6744
""The Cat in the Hat"",2003,93849,6744
""The Haunted Mansion"",2003,61070,6744
""Love Don't Cost a Thing"",2003,10309,6744
""Swades"",2004,105829,5706
""G.O.R.A."",2004,71396,5706
""Shall We Dance?"",2004,52334,5706
""Agent Cody Banks 2: Destination London"",2004,16942,5706
""A Home at the End of the World"",2004,14347,5706
""Innocence"",2004,6959,5706
""Chicken Little"",2005,108741,5870
""Land of the Dead"",2005,104742,5870
""Prime"",2005,43356,5870
""Shooting Dogs"",2005,12379,5870
""Socha Na Tha"",2005,8275,5870
""Pulse"",2006,32181,2885
""Material Girls"",2006,23212,2885
""Infamous"",2006,18832,2885
""Bommarillu"",2006,10869,2885
""Mini's First Time"",2006,9062,2885
""The Yacoubian Building"",2006,7847,2885
""Dragon Tiger Gate"",2006,7437,2885
""Dark Ride"",2006,7113,2885
""Mungaru Male"",2006,4260,2885
""Wild Seven"",2006,3604,2885
""Evan Almighty"",2007,162518,12119
""Persepolis"",2007,105215,12119
""Chak De! India"",2007,91656,12119
""Norbit"",2007,87832,12119
""The Condemned"",2007,55953,12119
""Inside"",2007,48276,12119
""Outlaw"",2007,13097,12119
""Code Name: The Cleaner"",2007,12532,12119
""The Dark Knight"",2008,3151025,96922
""WALL·E"",2008,1314009,96922
""Max Payne"",2008,133768,96922
""Inglourious Basterds"",2009,1773002,54942
""Cloudy with a Chance of Meatballs"",2009,283839,54942
""Mary and Max"",2009,201142,54942
""Daybreakers"",2009,140678,54942
""The Collector"",2009,79218,54942
""Toy Story 3"",2010,965605,112517
""How to Train Your Dragon"",2010,889010,112517
""Black Swan"",2010,886054,112517
""The Town"",2010,446240,112517
""Salt"",2010,342327,112517
""The A-Team"",2010,277027,112517
""Machete"",2010,209442,112517
""The Last Airbender"",2010,180868,112517
""The Chronicles of Narnia: The Voyage of the Dawn Treader"",2010,177013,112517
""She's Out of My League"",2010,152772,112517
""Dinner for Schmucks"",2010,116104,112517
""Hugo"",2011,348689,35985
""The Adventures of Tintin"",2011,254167,35985
""Hanna"",2011,214566,35985
""Puss in Boots"",2011,210359,35985
""Jack and Jill"",2011,95753,35985
""Red State"",2011,69985,35985
""Something Borrowed"",2011,67336,35985
""Sanctum"",2011,58656,35985
""Samsara"",2011,39832,35985
""The Avengers"",2012,1551974,114367
""The Amazing Spider-Man"",2012,760969,114367
""Life of Pi"",2012,698452,114367
""John Carter"",2012,298471,114367
""The Wolf of Wall Street"",2013,1775575,148541
""Man of Steel"",2013,864110,148541
""Dallas Buyers Club"",2013,546952,148541
""The Croods"",2013,250487,148541
""R.I.P.D."",2013,151150,148541
""Interstellar"",2014,2503001,144389
""Godzilla"",2014,463308,144389
""Sin City: A Dame to Kill For"",2014,178355,144389
""Ant-Man"",2015,776995,109344
""Jurassic World"",2015,726754,109344
""The Danish Girl"",2015,206139,109344",,0,0.0,0.0,0.0,evaluated,37.352,,
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T01,"Find the top 3 highest-rated movies for each genre, but only include movies that are exclusive to that genre and do not belong to any other genre.",,,0,,,,error: RuntimeError,,,
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T22,"For each year, compute what share of that year's total genre-film credits each genre holds, counting one film with two genres once for each genre. Return genre-year pairs where the share exceeded 40%, with the share percentage.",No result,"startYear,genre,genreFilmCredits,totalYearGenreFilmCredits,sharePercentage
",1,1.0,1.0,1.0,evaluated,23.259,2376,770
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T01,"Find the top 3 highest-rated movies for each genre, but only include movies that are exclusive to that genre and do not belong to any other genre.",,,0,,,,error: RuntimeError,,,
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T02,"For each year, find movies whose runtime is above the average runtime of that year, then calculate the median runtime among those movies.","startYear,median_runtime_above_avg_movies
2002,113
2013,112
1998,105
2010,103.5
1999,102.5
2014,102
2011,101.5
2015,101
1997,100.5
2005,97.5
1996,97
2000,97
2004,97
2006,97
2012,97
2001,95
2008,95
2007,94
2009,92.5
2003,91.5","startYear,medianRuntime
1996,115.0
1997,110.0
1998,115.0
1999,118.5
2000,106.0
2001,115.0
2002,141.0
2003,112.5
2004,121.0
2005,113.0
2006,108.0
2007,106.5
2008,104.0
2009,108.0
2010,112.0
2011,107.0
2012,105.0
2013,122.0
2014,117.0
2015,118.0
",0,0.0,0.0,0.0,evaluated,39.674,2341,1168
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T03,Find actors who appeared across the widest range of genres and calculate their total number of votes across those movies.,,,0,,,,error: RuntimeError,,,
imdb_controlled,nemotron,sql_detour,imdb_controlled_sql_detour_zero_shot,T04,"Compute the z-score of numVotes across all movies using population standard deviation. Remove statistical outliers where absolute z-score is greater than 2. On the cleaned set, for each genre, find the movie whose averageRating is closest to, but not equal to, the genre's trimmed mean rating. The trimmed mean should exclude the top 10% and bottom 10% of movies by averageRating within that genre. Return one movie per genre.","""genre"",""primarytitle"",""averagerating"",""trimmed_mean"",""distance""
""Action"",""Hell Ride"",5,5.086,0.0860
""Adventure"",""Drop Me a Cat"",5.4,5.433,0.0333
""Animation"",""The Boxtrolls"",6.8,6.720,0.0800
""Biography"",""Love & Mercy"",7.4,7.300,0.1000
""Comedy"",""Kevin & Perry Go Large"",5.7,5.685,0.0153
""Crime"",""Max Payne"",5.3,5.299,0.0015
""Documentary"",""Year of the Dogs"",8.2,8.186,0.0144
""Drama"",""The Countess"",6.2,6.202,0.0022
""Family"",""Good Boy"",5.1,5.126,0.0258
""Fantasy"",""Delivering Milo"",5.8,5.748,0.0522
""History"",""Shooting Dogs"",7.6,7.620,0.0200
""Horror"",""Jack & Diane"",4.5,4.488,0.0118
""Music"",""Tupac Shakur: Thug Angel"",7.7,7.618,0.0818
""Musical"",""Z: A Zombie Musical"",5.3,5.014,0.2857
""Mystery"",""100 Feet"",5.4,5.397,0.0028
""Romance"",""Passengers"",5.8,5.865,0.0647
""Sci-Fi"",""9 Miles Down"",5.2,5.152,0.0478
""Sport"",""Les Boys"",6.7,6.813,0.1125
""Thriller"",""The Black Bible"",5,5.010,0.0103
""War"",""Shooting Dogs"",7.6,7.571,0.0286","genre,primaryTitle,averageRating,trimmedMeanRating,ratingDistance
Action,Malayalimamanu Vanakkam,5.3,5.180434782608696,0.11956521739130377
Adventure,Drop Me a Cat,5.4,5.385714285714285,0.014285714285715123
Animation,The Boxtrolls,6.8,6.761111111111111,0.03888888888888875
Biography,The Man Who Knew Infinity,7.2,7.3,0.09999999999999964
Comedy,Hollow Point,5.7,5.690909090909091,0.009090909090908816
Crime,Max Payne,5.3,5.3028571428571425,0.0028571428571426694
Documentary,Beyond Barbed Wire,8.2,8.181818181818182,0.018181818181817633
Drama,Joe's So Mean to Josephine,6.2,6.208433734939758,0.008433734939758075
Family,The Haunted Mansion,5.2,5.172727272727272,0.027272727272728226
Fantasy,A Thousand Words,5.9,5.854166666666667,0.04583333333333339
History,Shooting Dogs,7.6,7.575,0.024999999999999467
Horror,Jack & Diane,4.5,4.510909090909091,0.010909090909090757
Music,Shall We Dance?,7.7,7.612,0.08800000000000008
Musical,Z: A Zombie Musical,5.3,5.233333333333333,0.06666666666666643
Mystery,100 Feet,5.4,5.374358974358974,0.025641025641026438
Romance,Bliss,6.0,5.944318181818182,0.055681818181818166
Sci-Fi,9 Miles Down,5.2,5.188,0.012000000000000455
Sport,Les Boys,6.7,6.8125,0.11249999999999982
Thriller,The Black Bible,5.0,5.01,0.009999999999999787
War,Keerthi Chakra,7.2,7.366666666666666,0.16666666666666607
",0,0.0,0.0,0.0,evaluated,60.205,2416,2384
